product_code,date,amount
P237,2019-06-02,0
P238,2019-06-02,0
P239,2019-06-02,0
P240,2019-06-02,0
P241,2019-06-02,0
P242,2019-06-02,2
P243,2019-06-02,1
P244,2019-06-02,0
P245,2019-06-02,0
P246,2019-06-02,0
P247,2019-06-02,1
P248,2019-06-02,0
P249,2019-06-02,0
P250,2019-06-02,0
P251,2019-06-02,0
P252,2019-06-02,0
P253,2019-06-02,0
P254,2019-06-02,0
P255,2019-06-02,0
P256,2019-06-02,0
P257,2019-06-02,0
P258,2019-06-02,0
P259,2019-06-02,0
P260,2019-06-02,0
P261,2019-06-02,20
P262,2019-06-02,33
P263,2019-06-02,19
P264,2019-06-02,14
P265,2019-06-02,3
P266,2019-06-02,8
P267,2019-06-02,9
P268,2019-06-02,26
P269,2019-06-02,16
P270,2019-06-02,29
P271,2019-06-02,3
P272,2019-06-02,0
P273,2019-06-02,0
P274,2019-06-02,0
P275,2019-06-02,0
P276,2019-06-02,0
P277,2019-06-02,1
P278,2019-06-02,0
P279,2019-06-02,0
P280,2019-06-02,1
P281,2019-06-02,0
P282,2019-06-02,1
P283,2019-06-02,1
P284,2019-06-02,21
P285,2019-06-02,7
P286,2019-06-02,22
P287,2019-06-02,0
P288,2019-06-02,0
P289,2019-06-02,0
P290,2019-06-02,0
P291,2019-06-02,3
P292,2019-06-02,3
P293,2019-06-02,3
P294,2019-06-02,11
P295,2019-06-02,11
P296,2019-06-02,0
P297,2019-06-02,5
P298,2019-06-02,5
P299,2019-06-02,13
P300,2019-06-02,6
P301,2019-06-02,5
P302,2019-06-02,6
P303,2019-06-02,5
P304,2019-06-02,9
P305,2019-06-02,1
P306,2019-06-02,2
P307,2019-06-02,4
P308,2019-06-02,2
P309,2019-06-02,11
P310,2019-06-02,4
P311,2019-06-02,2
P312,2019-06-02,7
P313,2019-06-02,4
P314,2019-06-02,9
P315,2019-06-02,6
P316,2019-06-02,4
P317,2019-06-02,4
P318,2019-06-02,3
P319,2019-06-02,16
P320,2019-06-02,5
P321,2019-06-02,1
P322,2019-06-02,2
P323,2019-06-02,8
P324,2019-06-02,5
P325,2019-06-02,3
P326,2019-06-02,6
P327,2019-06-02,3
P328,2019-06-02,2
P329,2019-06-02,3
P330,2019-06-02,1
P331,2019-06-02,3
P332,2019-06-02,11
P333,2019-06-02,6
P334,2019-06-02,14
P335,2019-06-02,4
P336,2019-06-02,3
P337,2019-06-02,4
P338,2019-06-02,3
P339,2019-06-02,0
P340,2019-06-02,0
P341,2019-06-02,2
P342,2019-06-02,5
P343,2019-06-02,1
P344,2019-06-02,2
P345,2019-06-02,0
P346,2019-06-02,0
P347,2019-06-02,1
P348,2019-06-02,1
P349,2019-06-02,1
P350,2019-06-02,1
P351,2019-06-02,1
P352,2019-06-02,0
P354,2019-06-02,0
P355,2019-06-02,0
P356,2019-06-02,3
P357,2019-06-02,3
P358,2019-06-02,0
P359,2019-06-02,9
P360,2019-06-02,0
P361,2019-06-02,3
P362,2019-06-02,0
P363,2019-06-02,1
P364,2019-06-02,16
P365,2019-06-02,7
P366,2019-06-02,3
P367,2019-06-02,3
P368,2019-06-02,11
P369,2019-06-02,5
P370,2019-06-02,5
P371,2019-06-02,2
P372,2019-06-02,2
P373,2019-06-02,0
P374,2019-06-02,1
P375,2019-06-02,0
P376,2019-06-02,1
P377,2019-06-02,1
P378,2019-06-02,0
P379,2019-06-02,0
P380,2019-06-02,0
P381,2019-06-02,0
P382,2019-06-02,0
P383,2019-06-02,0
P384,2019-06-02,1
P386,2019-06-02,0
P387,2019-06-02,5
P388,2019-06-02,3
P389,2019-06-02,5
P390,2019-06-02,4
P391,2019-06-02,3
P392,2019-06-02,10
P393,2019-06-02,2
P394,2019-06-02,3
P395,2019-06-02,3
P396,2019-06-02,1
P397,2019-06-02,12
P398,2019-06-02,15
P399,2019-06-02,21
P400,2019-06-02,24
P401,2019-06-02,4
P402,2019-06-02,4
P403,2019-06-02,25
P404,2019-06-02,14
P405,2019-06-02,20
P406,2019-06-02,16
P407,2019-06-02,24
P408,2019-06-02,7
P409,2019-06-02,49
P410,2019-06-02,23
P411,2019-06-02,22
P412,2019-06-02,5
P413,2019-06-02,10
P414,2019-06-02,4
P415,2019-06-02,2
P416,2019-06-02,0
P417,2019-06-02,0
P418,2019-06-02,0
P419,2019-06-02,0
P420,2019-06-02,0
P421,2019-06-02,0
P422,2019-06-02,0
P423,2019-06-02,0
P424,2019-06-02,1
P425,2019-06-02,0
P426,2019-06-02,1
P427,2019-06-02,0
P428,2019-06-02,0
P429,2019-06-02,9
P430,2019-06-02,17
P431,2019-06-02,11
P432,2019-06-02,10
P433,2019-06-02,5
P434,2019-06-02,4
P435,2019-06-02,14
P436,2019-06-02,5
P437,2019-06-02,13
P438,2019-06-02,0
P439,2019-06-02,1
P440,2019-06-02,0
P441,2019-06-02,0
P442,2019-06-02,0
P443,2019-06-02,1
P444,2019-06-02,1
P445,2019-06-02,0
P446,2019-06-02,0
P447,2019-06-02,0
P448,2019-06-02,0
P449,2019-06-02,0
P450,2019-06-02,0
P451,2019-06-02,0
P452,2019-06-02,0
P453,2019-06-02,0
P454,2019-06-02,0
P455,2019-06-02,1
P456,2019-06-02,0
P457,2019-06-02,0
P458,2019-06-02,0
P459,2019-06-02,0
P460,2019-06-02,1
P461,2019-06-02,1
P462,2019-06-02,0
P463,2019-06-02,0
P464,2019-06-02,0
P465,2019-06-02,1
P466,2019-06-02,0
P467,2019-06-02,0
P468,2019-06-02,0
P469,2019-06-02,1
P470,2019-06-02,0
P471,2019-06-02,0
P472,2019-06-02,0
P473,2019-06-02,0
P474,2019-06-02,0
P475,2019-06-02,6
P476,2019-06-02,2
P477,2019-06-02,0
P478,2019-06-02,1
P479,2019-06-02,1
P480,2019-06-02,0
P481,2019-06-02,3
P482,2019-06-02,0
P483,2019-06-02,0
P484,2019-06-02,4
P485,2019-06-02,9
P486,2019-06-02,16
P487,2019-06-02,6
P488,2019-06-02,16
P489,2019-06-02,4
P490,2019-06-02,5
P491,2019-06-02,19
P492,2019-06-02,19
P493,2019-06-02,12
P494,2019-06-02,12
P495,2019-06-02,15
P496,2019-06-02,12
P497,2019-06-02,1
P498,2019-06-02,1
P499,2019-06-02,8
P500,2019-06-02,7
P501,2019-06-02,11
P502,2019-06-02,5
P503,2019-06-02,13
P504,2019-06-02,13
P505,2019-06-02,19
P506,2019-06-02,13
P507,2019-06-02,21
P508,2019-06-02,9
P509,2019-06-02,6
P510,2019-06-02,7
P511,2019-06-02,19
P512,2019-06-02,27
P513,2019-06-02,19
P514,2019-06-02,13
P515,2019-06-02,8
P516,2019-06-02,9
P517,2019-06-02,10
P518,2019-06-02,10
P519,2019-06-02,19
P520,2019-06-02,19
P521,2019-06-02,18
P522,2019-06-02,15
P523,2019-06-02,15
P524,2019-06-02,12
P525,2019-06-02,14
P526,2019-06-02,20
P527,2019-06-02,13
P528,2019-06-02,17
P529,2019-06-02,12
P530,2019-06-02,24
P531,2019-06-02,5
P532,2019-06-02,13
P533,2019-06-02,20
P534,2019-06-02,7
P535,2019-06-02,23
P536,2019-06-02,14
P537,2019-06-02,24
P538,2019-06-02,23
P539,2019-06-02,10
P540,2019-06-02,15
P541,2019-06-02,15
P542,2019-06-02,12
P543,2019-06-02,13
P544,2019-06-02,14
P545,2019-06-02,19
P546,2019-06-02,14
P547,2019-06-02,10
P548,2019-06-02,38
P549,2019-06-02,41
P550,2019-06-02,6
P551,2019-06-02,10
P552,2019-06-02,12
P553,2019-06-02,7
P554,2019-06-02,22
P555,2019-06-02,10
P556,2019-06-02,13
P557,2019-06-02,21
P558,2019-06-02,8
P559,2019-06-02,13
P560,2019-06-02,10
P561,2019-06-02,5
P562,2019-06-02,0
P563,2019-06-02,9
P564,2019-06-02,10
P565,2019-06-02,15
P566,2019-06-02,18
P567,2019-06-02,6
P568,2019-06-02,5
P569,2019-06-02,4
P570,2019-06-02,4
P571,2019-06-02,5
P572,2019-06-02,1
P573,2019-06-02,7
P574,2019-06-02,2
P575,2019-06-02,0
P576,2019-06-02,0
P577,2019-06-02,1
P578,2019-06-02,0
P579,2019-06-02,0
P580,2019-06-02,1
P581,2019-06-02,2
P582,2019-06-02,2
P583,2019-06-02,3
P584,2019-06-02,4
P585,2019-06-02,2
P586,2019-06-02,10
P587,2019-06-02,3
P588,2019-06-02,1
P589,2019-06-02,1
P590,2019-06-02,2
P591,2019-06-02,1
P592,2019-06-02,3
P593,2019-06-02,6
P594,2019-06-02,4
P595,2019-06-02,4
P596,2019-06-02,10
P597,2019-06-02,2
P598,2019-06-02,11
P599,2019-06-02,3
P600,2019-06-02,2
P601,2019-06-02,1
P602,2019-06-02,0
P603,2019-06-02,1
P604,2019-06-02,0
P605,2019-06-02,5
P606,2019-06-02,2
P607,2019-06-02,1
P608,2019-06-02,0
P609,2019-06-02,5
P610,2019-06-02,4
P611,2019-06-02,2
P612,2019-06-02,10
P613,2019-06-02,30
P614,2019-06-02,5
P615,2019-06-02,32
P616,2019-06-02,6
P617,2019-06-02,39
P618,2019-06-02,33
P619,2019-06-02,27
P620,2019-06-02,27
P621,2019-06-02,27
P622,2019-06-02,34
P623,2019-06-02,35
P624,2019-06-02,10
P625,2019-06-02,9
P626,2019-06-02,8
P627,2019-06-02,12
P628,2019-06-02,8
P629,2019-06-02,11
P630,2019-06-02,8
P631,2019-06-02,9
P632,2019-06-02,7
P633,2019-06-02,10
P634,2019-06-02,9
P635,2019-06-02,9
P636,2019-06-02,16
P637,2019-06-02,4
P638,2019-06-02,12
P639,2019-06-02,0
P640,2019-06-02,22
P641,2019-06-02,0
P642,2019-06-02,3
P643,2019-06-02,1
P644,2019-06-02,0
P646,2019-06-02,0
P647,2019-06-02,2
P649,2019-06-02,0
P650,2019-06-02,1
P651,2019-06-02,0
P652,2019-06-02,0
P653,2019-06-02,1
P654,2019-06-02,0
P655,2019-06-02,2
P656,2019-06-02,0
P657,2019-06-02,0
P658,2019-06-02,0
P659,2019-06-02,0
P660,2019-06-02,1
P661,2019-06-02,0
P662,2019-06-02,0
P663,2019-06-02,1
P664,2019-06-02,1
P665,2019-06-02,0
P666,2019-06-02,0
P667,2019-06-02,0
P668,2019-06-02,0
P669,2019-06-02,0
P670,2019-06-02,2
P671,2019-06-02,0
P672,2019-06-02,0
P673,2019-06-02,1
P674,2019-06-02,4
P675,2019-06-02,7
P676,2019-06-02,4
P677,2019-06-02,1
P678,2019-06-02,0
P679,2019-06-02,0
P680,2019-06-02,0
P681,2019-06-02,0
P682,2019-06-02,0
P683,2019-06-02,0
P684,2019-06-02,0
P685,2019-06-02,0
P686,2019-06-02,3
P687,2019-06-02,0
P688,2019-06-02,1
P689,2019-06-02,0
P690,2019-06-02,1
P691,2019-06-02,0
P692,2019-06-02,4
P693,2019-06-02,2
P694,2019-06-02,1
P695,2019-06-02,0
P696,2019-06-02,0
P697,2019-06-02,1
P698,2019-06-02,2
P699,2019-06-02,2
P700,2019-06-02,0
P701,2019-06-02,6
P702,2019-06-02,5
P703,2019-06-02,2
P704,2019-06-02,0
P705,2019-06-02,4
P706,2019-06-02,0
P707,2019-06-02,0
P708,2019-06-02,0
P711,2019-06-02,0
P712,2019-06-02,1
P713,2019-06-02,0
P714,2019-06-02,0
P715,2019-06-02,0
P716,2019-06-02,0
P717,2019-06-02,0
P718,2019-06-02,0
P719,2019-06-02,0
P720,2019-06-02,2
P721,2019-06-02,0
P722,2019-06-02,0
P724,2019-06-02,0
P726,2019-06-02,2
P727,2019-06-02,1
P728,2019-06-02,3
P729,2019-06-02,0
P730,2019-06-02,0
P731,2019-06-02,0
P732,2019-06-02,0
P733,2019-06-02,0
P734,2019-06-02,0
P735,2019-06-02,0
P736,2019-06-02,1
P737,2019-06-02,2
P738,2019-06-02,1
P739,2019-06-02,0
P740,2019-06-02,0
P741,2019-06-02,0
P742,2019-06-02,0
P743,2019-06-02,0
P744,2019-06-02,0
P745,2019-06-02,10
P746,2019-06-02,0
P747,2019-06-02,3
P748,2019-06-02,0
P749,2019-06-02,0
P750,2019-06-02,0
P751,2019-06-02,0
P752,2019-06-02,2
P753,2019-06-02,0
P754,2019-06-02,0
P755,2019-06-02,1
P756,2019-06-02,0
P757,2019-06-02,0
P758,2019-06-02,0
P759,2019-06-02,0
P760,2019-06-02,0
P761,2019-06-02,0
P762,2019-06-02,1
P763,2019-06-02,0
P764,2019-06-02,4
P765,2019-06-02,0
P766,2019-06-02,2
P767,2019-06-02,2
P768,2019-06-02,6
P769,2019-06-02,2
P770,2019-06-02,0
P771,2019-06-02,0
P772,2019-06-02,0
P773,2019-06-02,0
P774,2019-06-02,0
P775,2019-06-02,0
P776,2019-06-02,1
P777,2019-06-02,0
P778,2019-06-02,0
P779,2019-06-02,0
P780,2019-06-02,0
P781,2019-06-02,19
P782,2019-06-02,1
P783,2019-06-02,10
P784,2019-06-02,4
P785,2019-06-02,5
P786,2019-06-02,1
P787,2019-06-02,2
P788,2019-06-02,2
P789,2019-06-02,4
P790,2019-06-02,4
P791,2019-06-02,7
P792,2019-06-02,0
P793,2019-06-02,1
P794,2019-06-02,0
P795,2019-06-02,1
P796,2019-06-02,6
P797,2019-06-02,4
P798,2019-06-02,1
P799,2019-06-02,3
P800,2019-06-02,3
P801,2019-06-02,1
P802,2019-06-02,2
P803,2019-06-02,3
P804,2019-06-02,2
P805,2019-06-02,3
P806,2019-06-02,8
P807,2019-06-02,1
P808,2019-06-02,2
P809,2019-06-02,3
P810,2019-06-02,0
P811,2019-06-02,6
P812,2019-06-02,1
P813,2019-06-02,2
P814,2019-06-02,3
P815,2019-06-02,0
P816,2019-06-02,0
P817,2019-06-02,0
P818,2019-06-02,0
P819,2019-06-02,0
P1,2019-06-09,7
P2,2019-06-09,2
P3,2019-06-09,11
P4,2019-06-09,11
P5,2019-06-09,10
P6,2019-06-09,7
P7,2019-06-09,1
P8,2019-06-09,5
P9,2019-06-09,10
P10,2019-06-09,23
P11,2019-06-09,15
P12,2019-06-09,4
P13,2019-06-09,12
P14,2019-06-09,11
P15,2019-06-09,32
P16,2019-06-09,35
P17,2019-06-09,32
P18,2019-06-09,48
P19,2019-06-09,30
P20,2019-06-09,9
P21,2019-06-09,10
P22,2019-06-09,10
P23,2019-06-09,3
P24,2019-06-09,48
P25,2019-06-09,36
P26,2019-06-09,7
P27,2019-06-09,33
P28,2019-06-09,41
P29,2019-06-09,16
P30,2019-06-09,39
P31,2019-06-09,3
P32,2019-06-09,5
P33,2019-06-09,14
P34,2019-06-09,31
P35,2019-06-09,35
P36,2019-06-09,39
P37,2019-06-09,38
P38,2019-06-09,30
P39,2019-06-09,30
P40,2019-06-09,33
P41,2019-06-09,27
P42,2019-06-09,29
P43,2019-06-09,44
P44,2019-06-09,41
P45,2019-06-09,38
P46,2019-06-09,38
P47,2019-06-09,51
P48,2019-06-09,39
P49,2019-06-09,35
P50,2019-06-09,6
P51,2019-06-09,20
P52,2019-06-09,33
P53,2019-06-09,6
P54,2019-06-09,45
P55,2019-06-09,22
P56,2019-06-09,32
P57,2019-06-09,35
P58,2019-06-09,43
P59,2019-06-09,11
P60,2019-06-09,46
P61,2019-06-09,34
P62,2019-06-09,15
P63,2019-06-09,39
P64,2019-06-09,43
P65,2019-06-09,9
P66,2019-06-09,36
P67,2019-06-09,45
P68,2019-06-09,7
P69,2019-06-09,44
P70,2019-06-09,36
P71,2019-06-09,12
P72,2019-06-09,37
P73,2019-06-09,38
P74,2019-06-09,10
P75,2019-06-09,38
P76,2019-06-09,32
P77,2019-06-09,7
P78,2019-06-09,43
P79,2019-06-09,34
P80,2019-06-09,31
P81,2019-06-09,10
P82,2019-06-09,10
P83,2019-06-09,36
P84,2019-06-09,36
P85,2019-06-09,38
P86,2019-06-09,27
P87,2019-06-09,34
P88,2019-06-09,41
P89,2019-06-09,46
P90,2019-06-09,29
P91,2019-06-09,12
P92,2019-06-09,28
P93,2019-06-09,8
P94,2019-06-09,12
P95,2019-06-09,18
P96,2019-06-09,37
P97,2019-06-09,32
P98,2019-06-09,3
P99,2019-06-09,12
P100,2019-06-09,11
P101,2019-06-09,37
P102,2019-06-09,42
P103,2019-06-09,13
P104,2019-06-09,5
P105,2019-06-09,3
P106,2019-06-09,12
P107,2019-06-09,15
P108,2019-06-09,4
P109,2019-06-09,5
P110,2019-06-09,5
P111,2019-06-09,3
P112,2019-06-09,30
P113,2019-06-09,27
P114,2019-06-09,11
P115,2019-06-09,11
P116,2019-06-09,8
P117,2019-06-09,3
P118,2019-06-09,22
P119,2019-06-09,33
P120,2019-06-09,42
P121,2019-06-09,7
P122,2019-06-09,12
P123,2019-06-09,5
P124,2019-06-09,4
P125,2019-06-09,9
P126,2019-06-09,6
P127,2019-06-09,2
P128,2019-06-09,31
P129,2019-06-09,48
P130,2019-06-09,46
P131,2019-06-09,36
P132,2019-06-09,36
P133,2019-06-09,28
P134,2019-06-09,50
P135,2019-06-09,48
P136,2019-06-09,39
P137,2019-06-09,46
P138,2019-06-09,29
P139,2019-06-09,40
P140,2019-06-09,41
P141,2019-06-09,33
P142,2019-06-09,37
P143,2019-06-09,36
P144,2019-06-09,9
P145,2019-06-09,14
P146,2019-06-09,8
P147,2019-06-09,7
P148,2019-06-09,2
P149,2019-06-09,9
P150,2019-06-09,7
P151,2019-06-09,6
P152,2019-06-09,9
P153,2019-06-09,7
P154,2019-06-09,11
P155,2019-06-09,4
P156,2019-06-09,5
P157,2019-06-09,7
P158,2019-06-09,5
P159,2019-06-09,4
P160,2019-06-09,15
P161,2019-06-09,2
P162,2019-06-09,10
P163,2019-06-09,5
P164,2019-06-09,15
P165,2019-06-09,7
P166,2019-06-09,12
P167,2019-06-09,31
P168,2019-06-09,40
P169,2019-06-09,32
P170,2019-06-09,37
P171,2019-06-09,9
P172,2019-06-09,50
P173,2019-06-09,38
P174,2019-06-09,35
P175,2019-06-09,51
P176,2019-06-09,49
P177,2019-06-09,20
P178,2019-06-09,47
P179,2019-06-09,42
P180,2019-06-09,32
P181,2019-06-09,33
P182,2019-06-09,40
P183,2019-06-09,31
P184,2019-06-09,33
P185,2019-06-09,30
P186,2019-06-09,38
P187,2019-06-09,25
P188,2019-06-09,27
P189,2019-06-09,34
P190,2019-06-09,35
P191,2019-06-09,47
P192,2019-06-09,48
P193,2019-06-09,35
P194,2019-06-09,32
P195,2019-06-09,0
P196,2019-06-09,22
P197,2019-06-09,13
P198,2019-06-09,14
P199,2019-06-09,2
P200,2019-06-09,23
P201,2019-06-09,9
P202,2019-06-09,16
P203,2019-06-09,7
P204,2019-06-09,3
P205,2019-06-09,10
P206,2019-06-09,5
P207,2019-06-09,7
P208,2019-06-09,50
P209,2019-06-09,11
P210,2019-06-09,13
P211,2019-06-09,17
P212,2019-06-09,0
P213,2019-06-09,0
P214,2019-06-09,0
P215,2019-06-09,0
P216,2019-06-09,0
P217,2019-06-09,0
P218,2019-06-09,0
P219,2019-06-09,0
P220,2019-06-09,1
P221,2019-06-09,0
P222,2019-06-09,0
P223,2019-06-09,1
P224,2019-06-09,0
P225,2019-06-09,0
P226,2019-06-09,2
P227,2019-06-09,0
P228,2019-06-09,0
P229,2019-06-09,0
P230,2019-06-09,0
P231,2019-06-09,0
P232,2019-06-09,0
P233,2019-06-09,0
P234,2019-06-09,0
P235,2019-06-09,0
P236,2019-06-09,0
P237,2019-06-09,0
P238,2019-06-09,0
P239,2019-06-09,0
P240,2019-06-09,0
P241,2019-06-09,0
P242,2019-06-09,0
P243,2019-06-09,0
P244,2019-06-09,0
P245,2019-06-09,1
P246,2019-06-09,0
P247,2019-06-09,1
P248,2019-06-09,0
P249,2019-06-09,0
P250,2019-06-09,0
P251,2019-06-09,0
P252,2019-06-09,0
P253,2019-06-09,0
P254,2019-06-09,0
P255,2019-06-09,1
P256,2019-06-09,0
P257,2019-06-09,0
P258,2019-06-09,0
P259,2019-06-09,0
P260,2019-06-09,0
P261,2019-06-09,20
P262,2019-06-09,39
P263,2019-06-09,21
P264,2019-06-09,13
P265,2019-06-09,3
P266,2019-06-09,15
P267,2019-06-09,13
P268,2019-06-09,25
P269,2019-06-09,18
P270,2019-06-09,24
P271,2019-06-09,2
P272,2019-06-09,3
P273,2019-06-09,0
P274,2019-06-09,0
P275,2019-06-09,0
P276,2019-06-09,0
P277,2019-06-09,0
P278,2019-06-09,0
P279,2019-06-09,0
P280,2019-06-09,0
P281,2019-06-09,1
P282,2019-06-09,0
P283,2019-06-09,0
P284,2019-06-09,16
P285,2019-06-09,14
P286,2019-06-09,31
P287,2019-06-09,4
P288,2019-06-09,2
P289,2019-06-09,0
P290,2019-06-09,0
P291,2019-06-09,5
P292,2019-06-09,6
P293,2019-06-09,3
P294,2019-06-09,7
P295,2019-06-09,8
P296,2019-06-09,5
P297,2019-06-09,10
P298,2019-06-09,5
P299,2019-06-09,12
P300,2019-06-09,4
P301,2019-06-09,11
P302,2019-06-09,3
P303,2019-06-09,4
P304,2019-06-09,4
P305,2019-06-09,5
P306,2019-06-09,3
P307,2019-06-09,5
P308,2019-06-09,4
P309,2019-06-09,1
P310,2019-06-09,6
P311,2019-06-09,2
P312,2019-06-09,3
P313,2019-06-09,3
P314,2019-06-09,16
P315,2019-06-09,1
P316,2019-06-09,4
P317,2019-06-09,0
P318,2019-06-09,2
P319,2019-06-09,8
P320,2019-06-09,4
P321,2019-06-09,3
P322,2019-06-09,3
P323,2019-06-09,3
P324,2019-06-09,10
P325,2019-06-09,3
P326,2019-06-09,4
P327,2019-06-09,9
P328,2019-06-09,4
P329,2019-06-09,4
P330,2019-06-09,6
P331,2019-06-09,2
P332,2019-06-09,9
P333,2019-06-09,5
P334,2019-06-09,10
P335,2019-06-09,3
P336,2019-06-09,4
P337,2019-06-09,6
P338,2019-06-09,3
P339,2019-06-09,2
P340,2019-06-09,1
P341,2019-06-09,2
P342,2019-06-09,2
P343,2019-06-09,5
P344,2019-06-09,1
P345,2019-06-09,1
P346,2019-06-09,0
P347,2019-06-09,0
P348,2019-06-09,0
P349,2019-06-09,0
P350,2019-06-09,0
P351,2019-06-09,0
P352,2019-06-09,1
P354,2019-06-09,1
P355,2019-06-09,0
P356,2019-06-09,3
P357,2019-06-09,3
P358,2019-06-09,1
P359,2019-06-09,10
P360,2019-06-09,3
P361,2019-06-09,3
P362,2019-06-09,3
P363,2019-06-09,1
P364,2019-06-09,17
P365,2019-06-09,1
P366,2019-06-09,4
P367,2019-06-09,3
P368,2019-06-09,4
P369,2019-06-09,6
P370,2019-06-09,4
P371,2019-06-09,1
P372,2019-06-09,3
P373,2019-06-09,1
P374,2019-06-09,1
P375,2019-06-09,0
P376,2019-06-09,2
P377,2019-06-09,1
P378,2019-06-09,0
P379,2019-06-09,0
P380,2019-06-09,0
P381,2019-06-09,0
P382,2019-06-09,1
P383,2019-06-09,0
P384,2019-06-09,0
P386,2019-06-09,1
P387,2019-06-09,2
P388,2019-06-09,4
P389,2019-06-09,7
P390,2019-06-09,7
P391,2019-06-09,3
P392,2019-06-09,8
P393,2019-06-09,0
P394,2019-06-09,2
P395,2019-06-09,8
P396,2019-06-09,3
P397,2019-06-09,11
P398,2019-06-09,13
P399,2019-06-09,16
P400,2019-06-09,29
P401,2019-06-09,5
P402,2019-06-09,4
P403,2019-06-09,15
P404,2019-06-09,11
P405,2019-06-09,25
P406,2019-06-09,11
P407,2019-06-09,24
P408,2019-06-09,13
P409,2019-06-09,48
P410,2019-06-09,19
P411,2019-06-09,24
P412,2019-06-09,3
P413,2019-06-09,18
P414,2019-06-09,1
P415,2019-06-09,3
P416,2019-06-09,0
P417,2019-06-09,2
P418,2019-06-09,0
P419,2019-06-09,1
P420,2019-06-09,1
P421,2019-06-09,0
P422,2019-06-09,3
P423,2019-06-09,0
P424,2019-06-09,0
P425,2019-06-09,0
P426,2019-06-09,0
P427,2019-06-09,0
P428,2019-06-09,0
P429,2019-06-09,12
P430,2019-06-09,16
P431,2019-06-09,10
P432,2019-06-09,15
P433,2019-06-09,10
P434,2019-06-09,2
P435,2019-06-09,30
P436,2019-06-09,10
P437,2019-06-09,5
P438,2019-06-09,1
P439,2019-06-09,0
P440,2019-06-09,0
P441,2019-06-09,0
P442,2019-06-09,0
P443,2019-06-09,0
P444,2019-06-09,0
P445,2019-06-09,1
P446,2019-06-09,1
P447,2019-06-09,0
P448,2019-06-09,0
P449,2019-06-09,0
P450,2019-06-09,0
P451,2019-06-09,0
P452,2019-06-09,0
P453,2019-06-09,0
P454,2019-06-09,0
P455,2019-06-09,0
P456,2019-06-09,0
P457,2019-06-09,0
P458,2019-06-09,0
P459,2019-06-09,0
P460,2019-06-09,0
P461,2019-06-09,0
P462,2019-06-09,0
P463,2019-06-09,0
P464,2019-06-09,0
P465,2019-06-09,0
P466,2019-06-09,0
P467,2019-06-09,0
P468,2019-06-09,0
P469,2019-06-09,0
P470,2019-06-09,0
P471,2019-06-09,0
P472,2019-06-09,2
P473,2019-06-09,0
P474,2019-06-09,0
P475,2019-06-09,2
P476,2019-06-09,0
P477,2019-06-09,2
P478,2019-06-09,0
P479,2019-06-09,0
P480,2019-06-09,0
P481,2019-06-09,0
P482,2019-06-09,2
P483,2019-06-09,1
P484,2019-06-09,8
P485,2019-06-09,9
P486,2019-06-09,15
P487,2019-06-09,19
P488,2019-06-09,13
P489,2019-06-09,4
P490,2019-06-09,4
P491,2019-06-09,21
P492,2019-06-09,21
P493,2019-06-09,18
P494,2019-06-09,4
P495,2019-06-09,18
P496,2019-06-09,13
P497,2019-06-09,3
P498,2019-06-09,4
P499,2019-06-09,9
P500,2019-06-09,4
P501,2019-06-09,6
P502,2019-06-09,17
P503,2019-06-09,17
P504,2019-06-09,10
P505,2019-06-09,22
P506,2019-06-09,7
P507,2019-06-09,27
P508,2019-06-09,12
P509,2019-06-09,5
P510,2019-06-09,12
P511,2019-06-09,17
P512,2019-06-09,21
P513,2019-06-09,21
P514,2019-06-09,9
P515,2019-06-09,12
P516,2019-06-09,23
P517,2019-06-09,18
P518,2019-06-09,11
P519,2019-06-09,22
P520,2019-06-09,13
P521,2019-06-09,15
P522,2019-06-09,9
P523,2019-06-09,14
P524,2019-06-09,12
P525,2019-06-09,14
P526,2019-06-09,26
P527,2019-06-09,10
P528,2019-06-09,9
P529,2019-06-09,13
P530,2019-06-09,21
P531,2019-06-09,4
P532,2019-06-09,14
P533,2019-06-09,27
P534,2019-06-09,10
P535,2019-06-09,28
P536,2019-06-09,20
P537,2019-06-09,24
P538,2019-06-09,12
P539,2019-06-09,13
P540,2019-06-09,15
P541,2019-06-09,13
P542,2019-06-09,12
P543,2019-06-09,11
P544,2019-06-09,12
P545,2019-06-09,19
P546,2019-06-09,21
P547,2019-06-09,7
P548,2019-06-09,39
P549,2019-06-09,33
P550,2019-06-09,4
P551,2019-06-09,10
P552,2019-06-09,9
P553,2019-06-09,9
P554,2019-06-09,17
P555,2019-06-09,6
P556,2019-06-09,30
P557,2019-06-09,27
P558,2019-06-09,15
P559,2019-06-09,10
P560,2019-06-09,18
P561,2019-06-09,2
P562,2019-06-09,1
P563,2019-06-09,8
P564,2019-06-09,9
P565,2019-06-09,10
P566,2019-06-09,17
P567,2019-06-09,5
P568,2019-06-09,3
P569,2019-06-09,4
P570,2019-06-09,5
P571,2019-06-09,5
P572,2019-06-09,0
P573,2019-06-09,2
P574,2019-06-09,1
P575,2019-06-09,0
P576,2019-06-09,0
P577,2019-06-09,0
P578,2019-06-09,3
P579,2019-06-09,0
P580,2019-06-09,6
P581,2019-06-09,4
P582,2019-06-09,2
P583,2019-06-09,3
P584,2019-06-09,2
P585,2019-06-09,2
P586,2019-06-09,7
P587,2019-06-09,1
P588,2019-06-09,1
P589,2019-06-09,4
P590,2019-06-09,9
P591,2019-06-09,3
P592,2019-06-09,0
